ID,Category,Language,Genre,Pubdate,Author_Last,Author_First,Work_Title,token_count,total_characters,avg_sentence_length,avg_word_length,speed_avg,circuitousness,volume,goodreads_avg,goodreads_URL,difficulty_score,difficulty_level
"2011_Kelman,Stephen_PigeonEnglish_PW.txt",FIC,English,Unkown,2011,Kelman,Stephen,PigeonEnglish,0.10175780036853765,49,0.06113700241361383,0.40288718063221224,0.7339075249320037,0.2673949740785263,-2.9622,3.52,https://www.goodreads.com/search?q=Stephen+Kelman+Pigeon+English,0.30935481668948633,Easy
"2011_Kennedy,Caroline_JacquelineKennedyHistoricConversations_ME.txt",NON,English,Memoir,2011,Kennedy,Caroline,JacquelineKennedyHistoricConversations,0.12428138608804876,92,0.2550277241440154,0.5202303226277617,0.8038304623753402,0.21146405226889725,-3.034,3.95,https://www.goodreads.com/search?q=Caroline+Kennedy+Jacqueline+Kennedy+Historic+Conversations,0.39604142330640935,Hard
"2011_King,Stephen_112263_BS.txt",FIC,English,Unkown,2011,Stephen,King,112263,0.449954105329993,157,0.1300702170618505,0.5044916243426026,0.6987760652765185,0.34093563155630324,-3.3303,4.31,https://www.goodreads.com/search?q=King+Stephen+112263,0.39285713988663934,Hard
"2011_King,Stephen_DoctorSleep_BS.txt",FIC,English,Unkown,2011,Stephen,King,DoctorSleep,0.2716274318999013,102,0.1125352538090071,0.5181740572698195,0.7222348141432458,0.28966442876275883,-3.1588,4.12,https://www.goodreads.com/search?q=King+Stephen+Doctor+Sleep,0.3669379793678571,Medium
"2011_Kinney,Jeff_CabinFever_MG.txt",FIC,English,Middle Grade,2011,Kinney,Jeff,CabinFever,0.012608956707178202,16,0.2483019163041403,0.4685960106506836,0.6710108794197644,0.13995308835027365,-2.7517,4.24,https://www.goodreads.com/search?q=Jeff+Kinney+Cabin+Fever,0.33166346624610427,Easy
2011_KondoMarie_TheLifeChangingMagicOfTydyingUp.txt,NON,English,Mixed Genre,2011,Kondo,Marie,TheLifeChangingMagicofTidyingUp,0.057331759801790234,1,0.25655066020872813,0.6091176847306377,0.6561650045330916,0.09284275735299372,-2.7653,3.3,https://www.goodreads.com/search?q=Marie+Kondo+The+Life+Changing+Magicof+Tidying+Up,0.35432346336614207,Medium
"2011_Krivak,Andrew_TheSojourn_PW.txt",FIC,English,Unkown,2011,Krivak,Andrew,TheSojourn,0.07203323740312084,19,0.5142936127731386,0.5245254509258007,0.8101767905711695,0.17137045766731032,-2.961,3.81,https://www.goodreads.com/search?q=Andrew+Krivak+The+Sojourn,0.4627059474051098,Hard
"2011_Larson,Erik_IntheGardenofBeasts_HIST.txt",NON,English,Historical,2011,Larson,Erik,IntheGardenofBeasts,0.1605305837940054,104,0.31201997495935146,0.750824059843259,0.6880099728014504,0.2555598595223359,-3.0044,3.85,https://www.goodreads.com/search?q=+Inthe+Gardenof+Beasts,0.44853782930061503,Hard
"2011_Lelyveld,Joseph_GreatSoul_NF.txt",NON,English,Mixed Genre,2011,Lelyveld,Joseph,GreatSoul,0.2080650393037813,81,0.4224585963041246,0.7584183315022105,0.7988440616500456,0.15438964113016768,-3.0644,3.81,https://www.goodreads.com/search?q=Joseph+Lelyveld+Great+Soul,0.48987448967810027,Hard
"2011_Letts,Elizabeth_EightyDollarChampion_ME.txt",NON,English,Memoir,2011,Letts,Elizabeth,EightyDollarChampion,0.1403189852101838,52,0.2897138693888007,0.6654005917792221,0.6915231187669992,0.19141010815979692,-2.9735,4.21,https://www.goodreads.com/search?q=Elizabeth+Letts+Eighty+Dollar+Champion,0.41061282307886227,Hard
"2011_Levine,Robert_FreeRide-HowDigitalParasites_NF.txt",NON,English,Mixed Genre,2011,Levine,Robert,FreeRide,0.12165193206208548,83,0.42633406260271856,0.8118106482100133,0.6644378966455122,0.1178637332353744,-2.8384,3.61,https://www.goodreads.com/search?q=Robert+Levine+Free+Ride,0.4588878676052041,Hard
"2011_Lu,Marie_Legend_SF.txt",FIC,English,Science Fiction,2011,Lu,Marie,Legend,0.10756192329723872,22,0.08930888708129939,0.49550139711124125,0.6945829555757028,0.25413049786096026,-2.9493,4.16,https://www.goodreads.com/search?q=Marie+Lu+Legend,0.3263918285636946,Easy
"2011_Mann,CharlesC_1493UncoveringtheNewWorld_HIST.txt",NON,English,Historical,2011,Mann,CharlesC,1493UncoveringtheNewWorld,0.21921640889735466,104,0.304048063408045,0.8431699052005125,0.5070262919310968,0.14661391369228416,-2.8221,4.11,https://www.goodreads.com/search?q=+1493+Uncoveringthe+New+World,0.41249808207692773,Hard
"2011_Martin,George_ADancewithDragons_BS.txt",FIC,English,Unkown,2011,George,Martin,ADancewithDragons,0.7064894373244442,496,0.1314295363167586,0.5474958452475858,0.653558476881233,0.2918084712548223,-3.5897,4.32,https://www.goodreads.com/search?q=+A+Dancewith+Dragons,0.40865036330420024,Hard
"2011_Mayer,AndrewP_HeartsofSmokeandStream_SF.txt",FIC,English,Science Fiction,2011,Mayer,AndrewP,HeartsofSmokeandStream,0.16899176656521528,45,0.19577038614426856,0.5762932958450385,0.7140752493200362,0.320938861913658,-3.0977,3.53,https://www.goodreads.com/search?q=+Heartsof+Smokeand+Stream,0.39789177391554864,Hard
"2011_McCullough,David_TheGreaterJourney_HIST.txt",NON,English,Historical,2011,McCullough,David,TheGreaterJourney,0.23766675638557044,166,0.349589101180548,0.701979968289105,0.7179283771532186,0.1980852271184212,-3.0625,3.93,https://www.goodreads.com/search?q=David+McCullough+The+Greater+Journey,0.45224212050487045,Hard
"2011_McDevitt,Jack_Firebird_SF.txt",FIC,English,Science Fiction,2011,McDevitt,Jack,Firebird,0.1772459057123336,77,0.08399779878308099,0.5659245091551871,0.7416137805983682,0.3114764877153512,-3.089,4.06,https://www.goodreads.com/search?q=Jack+McDevitt+Firebird,0.366726885699939,Medium
"2011_McIntosh,Will_SoftApocalypse_SF.txt",FIC,English,Science Fiction,2011,McIntosh,Will,SoftApocalypse,0.13561909494330454,32,0.10768796422538468,0.5259472321575247,0.6957162284678151,0.3129201429933406,-3.0014,3.51,https://www.goodreads.com/search?q=Will+McIntosh+Soft+Apocalypse,0.35278501948568197,Medium
"2011_McKinlay,Jenn_BooksCanbeDeceiving_MY.txt",FIC,English,Mystery,2011,McKinlay,Jenn,BooksCanbeDeceiving,0.09324416654589122,37,0.1309974896414873,0.5353789620319489,0.6844968268359021,0.3074313942136581,-2.9808,3.84,https://www.goodreads.com/search?q=+Books+Canbe+Deceiving,0.3540851001633371,Medium
"2011_McMann,Lisa_TheUnwanteds_MG.txt",FIC,English,Middle Grade,2011,McMann,Lisa,TheUnwanteds,0.0963166939274105,35,0.13920358125468557,0.5915762447076279,0.5973481414324572,0.318180193907203,-2.9321,4.12,https://www.goodreads.com/search?q=Lisa+McMann+The+Unwanteds,0.35281365977860435,Medium
"2011_Meloy,Colin_Wildwood_MG.txt",FIC,English,Middle Grade,2011,Meloy,Colin,WildWood,0.18437648812604815,39,0.14318639445987366,0.616517969417943,0.506912964641886,0.36160420117979514,-2.9521,4.19,https://www.goodreads.com/search?q=+Wild+Wood,0.35840059419849174,Medium
"2011_Millard,Candice_DestinyoftheRepublic_HIST.txt",NON,English,Historical,2011,Millard,Candice,DestinyoftheRepublic,0.1313512357053631,69,0.3716756886502346,0.7116296000526442,0.6774705349048054,0.20647558007069622,-2.9279,4.16,https://www.goodreads.com/search?q=+Destinyofthe+Republic,0.4437529731712359,Hard
"2011_Miller,AD_Snowdrops_PW.txt",FIC,English,Unkown,2011,Miller,AD,Snowdrops,0.07892779008537099,21,0.2098413341756768,0.5745630095343603,0.8281958295557573,0.2159093670357755,-3.0085,3.29,https://www.goodreads.com/search?q=AD+Miller+Snowdrops,0.39457882048641874,Hard
"2011_Montefiore,SimonSebag_Jerusalem_HIST.txt",NON,English,Historical,2011,Montefiore,SimonSebag,Jerusalem,0.3356646445406047,359,0.3749528775216326,0.8068078945130548,0.6321396192203084,0.1635375557629718,-3.0809,4.13,https://www.goodreads.com/search?q=+Jerusalem,0.46654934160981726,Hard
"2011_Moran,Caitlin_HowtobeaWoman_ME.txt",NON,English,Memoir,2011,Moran,Caitlin,HowtobeaWoman,0.13349620765095205,27,0.24150241513269033,0.5757611625431177,0.7008159564823211,0.1376946969253001,-2.8877,3.72,https://www.goodreads.com/search?q=+Howtobea+Woman,0.36865470849505017,Medium
"2011_Morgenstern,Erin_NightCircus_BS.txt",FIC,English,Unkown,2011,Erin,Morgenstern,NightCircus,0.18016384052119783,28,0.16563624428838097,0.6149014235888578,0.5682230281051679,0.3363044997734462,-3.0039,4.03,https://www.goodreads.com/search?q=Morgenstern+Erin+Night+Circus,0.37159304763212847,Medium
"2011_Mull,Brandon_AWorldWithoutHeroes_MG.txt",FIC,English,Middle Grade,2011,Mull,Brandon,AworldWithoutHeroes,0.20849983091437366,59,0.0709547536975718,0.6493856838316188,0.4479827742520399,0.28883539899916094,-2.9018,4.11,https://www.goodreads.com/search?q=+Aworld+Without+Heroes,0.3193771806172728,Easy
"2011_Neal,MaryC_ToHeavenandBack_ME.txt",NON,English,Memoir,2011,Neal,MaryC,ToHeavenandBack,0.043422569135316814,18,0.32351699148024743,0.6422706940888812,0.5906618313689939,0.15030166677863332,-2.7415,3.93,https://www.goodreads.com/search?q=+To+Heavenand+Back,0.3780441928049076,Medium
"2011_Ness,Patrick_AMonsterCalls_MG.txt",FIC,English,Middle Grade,2011,Ness,Patrick,AmonsterCalls,0.037316162515442,11,0.10799554278298167,0.5195257637736245,0.5965548504079783,0.3377767422846631,-2.8495,4.34,https://www.goodreads.com/search?q=+Amonster+Calls,0.3269017503796919,Easy
"2011_Nickle,David_Eutopia_SF.txt",FIC,English,Science Fiction,2011,Nickle,David,Eutopia,0.17834323692001905,54,0.1395974087596529,0.5248017960587094,0.6585448776065277,0.27452748876879074,-3.0226,3.36,https://www.goodreads.com/search?q=David+Nickle+Eutopia,0.35128837880670327,Medium
"2011_North,Anna_AmericaPacifica_SF.txt",FIC,English,Science Fiction,2011,North,Anna,AmericaPacifica,0.12955547733907535,35,0.17693333954370652,0.5274199069378993,0.6195602901178602,0.3698944988157738,-3.0022,3.07,https://www.goodreads.com/search?q=Anna+North+America+Pacifica,0.36941048877132615,Medium
"2011_Obreht,Tea_TheTigersWife_PW.txt",FIC,English,Unkown,2011,Obreht,Tea,TheTigersWife,0.16715183889245463,43,0.33162299800946393,0.5627643448709972,0.5480507706255665,0.3443946867768323,-2.9535,3.41,https://www.goodreads.com/search?q=Tea+Obreht+The+Tigers+Wife,0.40724404374676393,Hard
"2011_OConnell,Carol_TheChalkGirl_MY.txt",FIC,English,Mystery,2011,OConnell,Carol,TheChalkGirl,0.1975058144751099,65,0.12522079493097274,0.5800855984089444,0.7668857660924753,0.20824798853080204,-3.0456,4.06,https://www.goodreads.com/search?q=Carol+OConnell+The+Chalk+Girl,0.36836069053324716,Medium
"2011_Oliver,Lauren_Liesl&Po_MG.txt",FIC,English,Middle Grade,2011,Oliver,Lauren,LieslAndPo,0.06989930778415011,20,0.14480874135452687,0.570191296618894,0.679623753399819,0.2300457538667806,-2.8845,3.85,https://www.goodreads.com/search?q=Lauren+Oliver+Liesl+And+Po,0.3464047139618718,Easy
"2011_Ondaatje,Michael_CatsTable_PW.txt",FIC,English,Unkown,2011,Ondaatje,Michael,CatsTable,0.08900667370614988,31,0.21742373439953364,0.5730646038589586,0.6604714415231189,0.29794043278212384,-2.9658,3.61,https://www.goodreads.com/search?q=Michael+Ondaatje+Cats+Table,0.38042308332331537,Medium
"2011_Oreilly,Bill_KillingLincoln_HIST.txt",NON,English,Historical,2011,Oreilly,Bill,KillingLincoln,0.10649633877858064,73,0.23829243605827702,0.6994533375424219,0.7243880326382595,0.15005867529619946,-2.8844,4.03,https://www.goodreads.com/search?q=Bill+Oreilly+Killing+Lincoln,0.39691737379071734,Hard
"2011_Patchett,Ann_StateofWonder_BS.txt",FIC,English,Unkown,2011,Ann,Patchett,StateofWonder,0.18605492177201735,34,0.19438755690304677,0.5493248219637277,0.6548050770625569,0.37704130712265205,-3.1089,3.88,https://www.goodreads.com/search?q=+Stateof+Wonder,0.3931560004779031,Hard
"2011_Patterson,James_10thAnniversary_BS.txt",FIC,English,Unkown,2011,James,Patterson,10thAnniversary,0.10231543786275768,80,0.1133954736944138,0.5159778796154323,0.6881233000906619,0.23010292833323567,-2.923,4.1,https://www.goodreads.com/search?q=Patterson+James+10th+Anniversary,0.3310910075024659,Easy
"2011_Patterson,James_ChristmasWedding_BS.txt",FIC,English,Unkown,2011,James,Patterson,ChristmasWedding,0.04815420609122342,28,0.09795646693946,0.5263453593079735,0.692883046237534,0.16316592173101413,-2.8418,3.34,https://www.goodreads.com/search?q=Patterson+James+Christmas+Wedding,0.3106812261462647,Easy
"2011_Patterson,James_KillAlexCross_BS.txt",FIC,English,Unkown,2011,James,Patterson,KillAlexCross,0.10990289654030104,57,0.09862331194214047,0.5327796341460359,0.64596554850408,0.38493138349344563,-3.006,4.05,https://www.goodreads.com/search?q=Patterson+James+Kill+Alex+Cross,0.35331259646538454,Medium
"2011_Patterson,James_KillMeIfYouCan_BS.txt",FIC,English,Unkown,2011,James,Patterson,KillMeIfYouCan,0.10051967949646991,41,0.0896760082202588,0.5164900809692646,0.6023345421577517,0.3106188707185258,-2.8939,4.02,https://www.goodreads.com/search?q=Patterson+James+Kill+Me+If+You+Can,0.32284346918483303,Easy
"2011_Patterson,James_NowYouSeeHer_BS.txt",FIC,English,Unkown,2011,James,Patterson,NowYouSeeHer,0.10294761106165069,53,0.1106825181480865,0.5230359197709337,0.7201949229374431,0.19858550369990266,-2.9301,4.01,https://www.goodreads.com/search?q=Patterson+James+Now+You+See+Her,0.3318627858322469,Easy
"2011_Patterson,James_TickTock_BS.txt",FIC,English,Unkown,2011,James,Patterson,TickTock,0.11194434667384418,59,0.12847371894914325,0.5596864527065354,0.6469854941069808,0.3019998199004306,-2.9508,4.07,https://www.goodreads.com/search?q=Patterson+James+Tick+Tock,0.35147090369491674,Medium
"2011_Patterson,James_Toys_BS.txt",FIC,English,Unkown,2011,James,Patterson,Toys,0.0852895505082921,24,0.1287107258403875,0.5829357375598192,0.735040797824116,0.22622935823090765,-2.9385,3.38,https://www.goodreads.com/search?q=Patterson+James+Toys,0.3559833515259141,Medium
"2011_Penn,Thomas_WinterKing_HIST.txt",NON,English,Historical,2011,Penn,Thomas,WinterKing,0.20936389297224925,152,0.516577248817088,0.7872690525600569,0.7222348141432458,0.22357074554074893,-3.0534,3.83,https://www.goodreads.com/search?q=Thomas+Penn+Winter+King,0.5225244863911617,Hard
"2011_Picoult,Jodi_SingYouHome_BS.txt",FIC,English,Unkown,2011,Jodi,Picoult,SingYouHome,0.23528437441768982,50,0.14085301446782436,0.4905343826346121,0.7367407071622847,0.2266438731127066,-3.1099,3.79,https://www.goodreads.com/search?q=Picoult+Jodi+Sing+You+Home,0.35656813436403695,Medium
"2011_Pitre,Brant_JesusandtheJewishRoots_HIST.txt",NON,English,Historical,2011,Pitre,Brant,JesusandtheJewishRoots,0.07114294981952697,33,0.3842453793308748,0.6356277573196503,0.6492520398912058,0.0902027263644329,-2.7789,4.58,https://www.goodreads.com/search?q=+Jesusandthe+Jewish+Roots,0.397404413496273,Hard
"2011_Preston,Douglas_ColdVengeance_BS.txt",FIC,English,Unkown,2011,Douglas,Preston,ColdVengeance,0.1531777745570992,54,0.122510714749586,0.6558449474803825,0.522892112420671,0.28464736933133034,-2.8676,4.09,https://www.goodreads.com/search?q=Preston+Douglas+Cold+Vengeance,0.3447478777270625,Easy
"2011_Puchner,Eric_ModelHome_PW.txt",FIC,English,Unkown,2011,Puchner,Eric,ModelHome,0.19278383955499423,53,0.13313156318784183,0.58553249231032,0.7829782411604714,0.2613916551007486,-3.0885,3.48,https://www.goodreads.com/search?q=Eric+Puchner+Model+Home,0.38519833062616,Hard
"2011_Revis,Beth_AcrosstheUniverse_SF.txt",FIC,English,Science Fiction,2011,Revis,Beth,AcrosstheUniverse,0.15253041815910612,26,0.09934846120501342,0.47156840039923087,0.6637579329102448,0.21779612442879134,-2.9432,3.77,https://www.goodreads.com/search?q=+Acrossthe+Universe,0.315682071725068,Easy
"2011_Ringo,John_Citadel_SF.txt",FIC,English,Science Fiction,2011,Ringo,John,Citadel,0.2086737475586106,111,0.09658748909201681,0.6113624087098968,0.5532638259292836,0.2876919096700604,-2.9321,4.31,https://www.goodreads.com/search?q=John+Ringo+Citadel,0.3403072503453143,Easy
"2011_Riordan,Rick_TheSonofNeptune_MG.txt",FIC,English,Middle Grade,2011,Riordan,Rick,TheSonOfNeptune,0.19081416454446953,72,0.07191749921210025,0.5898966198362227,0.5845421577515865,0.2891355649480499,-2.9527,4.42,https://www.goodreads.com/search?q=Rick+Riordan+The+Son+Of+Neptune,0.33337153472524883,Easy
"2011_Riordan,Rick_ThroneofFire_MG.txt",FIC,English,Middle Grade,2011,Riordan,Rick,ThroneOfFire,0.17945023016349546,59,0.09367807402892447,0.5364103277914066,0.6830235720761558,0.258432876461701,-3.0148,4.19,https://www.goodreads.com/search?q=Rick+Riordan+Throne+Of+Fire,0.3416218004908796,Easy
"2011_Roberts,Nora_ChasingFire_BS.txt",FIC,English,Unkown,2011,Nora,Roberts,ChasingFire,0.23141817981048607,45,0.09303849218945504,0.4793770589459257,0.6216001813236629,0.42082265481058806,-3.1178,4.13,https://www.goodreads.com/search?q=Roberts+Nora+Chasing+Fire,0.35541334465392044,Medium
"2011_Roberts,Nora_TheNextAlways_BS.txt",FIC,English,Unkown,2011,Nora,Roberts,TheNextAlways,0.15445040269984886,38,0.07746592645162603,0.48608499885125395,0.6856300997280144,0.30541599427111843,-3.0414,4.12,https://www.goodreads.com/search?q=Roberts+Nora+The+Next+Always,0.33411103677555004,Easy
"2011_Rothfuss,Patrick_WiseMansFear_BS.txt",FIC,English,Unkown,2011,Patrick,Rothfuss,WiseMansFear,0.6626734853033535,128,0.09657267299426334,0.5218349772795527,0.6855167724388034,0.2733268249732352,-3.5241,4.55,https://www.goodreads.com/search?q=Rothfuss+Patrick+Wise+Mans+Fear,0.3913748653669326,Hard
"2011_Safina,Carl_ASeainFlames_NF.txt",NON,English,Mixed Genre,2011,Safina,Carl,AseainFlames,0.14766765357460818,34,0.20338142004903445,0.6840823108032977,0.4817543064369899,0.2794730801171505,-2.8371,3.75,https://www.goodreads.com/search?q=+Aseain+Flames,0.36484313084365877,Medium
"2011_Sage,Angie_Darke_MG.txt",FIC,English,Middle Grade,2011,Sage,Angie,Darke,0.17992781078973338,73,0.1322220433015105,0.6106500324715911,0.5547370806890298,0.2757281525643463,-2.9217,4.24,https://www.goodreads.com/search?q=Angie+Sage+Darke,0.3458824472144199,Easy
"2011_Sandford,John_BuriedPrey_BS.txt",FIC,English,Mystery,2011,Sandford,John,BuriedPrey,0.1624478077530936,81,0.15352113036287646,0.49363614441944303,0.6575249320036264,0.2723834462767273,-2.981,4.24,https://www.goodreads.com/search?q=John+Sandford+Buried+Prey,0.34701002442413165,Easy
"2011_Sandler,Karen_Tankborn_SF.txt",FIC,English,Science Fiction,2011,Sandler,Karen,Tankborn,0.14523420084611827,51,0.11676577281464441,0.592614490729248,0.7071622846781505,0.21542338407090778,-2.9881,3.67,https://www.goodreads.com/search?q=Karen+Sandler+Tankborn,0.3525931838246664,Medium
"2011_Sawyer,RobertJ_Wonder_SF.txt",FIC,English,Science Fiction,2011,Sawyer,RobertJ,Wonder,0.14700511397751506,52,0.21281181483587724,0.6161912459143766,0.6282864913871261,0.3026430326480497,-2.9639,4.39,https://www.goodreads.com/search?q=+Wonder,0.38796820983842517,Hard
"2011_Scalzi,John_FuzzyNation_SF.txt",FIC,English,Science Fiction,2011,Scalzi,John,FuzzyNation,0.13758462908134744,48,0.1277708447087062,0.605552121428168,0.4731414324569354,0.36359101388910725,-2.8766,4.12,https://www.goodreads.com/search?q=John+Scalzi+Fuzzy+Nation,0.34054662987558876,Easy
"2011_Schmidt,Gary_OkayforNow_MG.txt",FIC,English,Middle Grade,2011,Schmidt,Gary,OkayForNow,0.11031422320682968,55,0.12814722538102932,0.4647088455540375,0.7030825022665457,0.19821386966794502,-2.9143,4.22,https://www.goodreads.com/search?q=Gary+Schmidt+Okay+For+Now,0.3226766334326975,Easy
"2011_Schroff,Laura_AnInvisibleThread_ME.txt",NON,English,Memoir,2011,Schroff,Laura,AnInvisibleThread,0.08698730822584319,40,0.19835243689316992,0.5066223575967481,0.5236854034451494,0.32734240215662086,-2.8648,4.04,https://www.goodreads.com/search?q=Laura+Schroff+An+Invisible+Thread,0.33973449453023896,Easy
"2011_Selznick,Brian_Wonderstruck_MG.txt",FIC,English,Middle Grade,2011,Selznick,Brian,WonderStruck,0.021049435115978937,11,0.12817541453417874,0.5334585051450424,0.6364460562103357,0.14102510959630538,-2.7826,4.16,https://www.goodreads.com/search?q=Brian+Selznick+Wonder+Struck,0.3027435020621882,Easy
"2011_Shean,Michael_ShadowofaDeadStar_SF.txt",FIC,English,Science Fiction,2011,Shean,Michael,ShadowofaDeadStar,0.15216878196235947,36,0.1826956030880869,0.6040030998018819,0.6506119673617407,0.3059877389356687,-3.0095,3.64,https://www.goodreads.com/search?q=+Shadowofa+Dead+Star,0.38214612034252027,Medium
"2011_Slaughter,Karin_Fallen_MY.txt",FIC,English,Mystery,2011,Slaughter,Karin,Fallen,0.20730587934877878,65,0.08556898413411974,0.5468946849809796,0.64324569356301,0.30655948360021895,-3.0926,4.21,https://www.goodreads.com/search?q=Karin+Slaughter+Fallen,0.34574125560395547,Easy
"2011_Slonczewski,Joan_TheHighestFrontier_SF.txt",FIC,English,Science Fiction,2011,Slonczewski,Joan,TheHighestFrontier,0.25800672201632885,115,0.0820952726010999,0.6651454132846862,0.643132366273799,0.2763713653119653,-3.0177,3.42,https://www.goodreads.com/search?q=Joan+Slonczewski+The+Highest+Frontier,0.367359082956053,Medium
"2011_Sparks,Nicholas_TheBestofMe_BS.txt",FIC,English,Unkown,2011,Nicholas,Sparks,TheBestofMe,0.14864627977114778,35,0.17486496719643516,0.551628790800065,0.5690163191296462,0.33801973376709693,-2.9906,3.0,https://www.goodreads.com/search?q=+The+Bestof+Me,0.359057086875407,Medium
"2011_SpencerFleming,Julia_OneWasASoldier_MY.txt",FIC,English,Mystery,2011,SpencerFleming,Julia,OneWasASoldier,0.22907582627659648,84,0.07715708921243977,0.5446474962885892,0.7025158658204897,0.2553025744232883,-3.074,4.14,https://www.goodreads.com/search?q=+One+Was+A+Soldier,0.34654789669786507,Easy
"2011_Stearns,Jason_DancingintheGlory_HIST.txt",NON,English,Historical,2011,Stearns,Jason,DancingintheGlory,0.17955513226636852,86,0.3070205862147339,0.7953629361162704,0.637579329102448,0.20834804384709832,-2.9661,4.17,https://www.goodreads.com/search?q=+Dancinginthe+Glory,0.43831975090422043,Hard
"2011_Steohens,John_TheEmeraldAtlas_MG.txt",FIC,English,Middle Grade,2011,Stephens,John,TheEmeraldAtlas,0.15854434529355335,29,0.1052418464245178,0.5604499974897352,0.7007026291931097,0.26818112299228286,-3.0307,3.94,https://www.goodreads.com/search?q=John+Stephens+The+Emerald+Atlas,0.35329373839173617,Medium
"2011_Stephenson,Neal_Reamde_SF.txt",FIC,English,Science Fiction,2011,Stephenson,Neal,Reamde,0.636888272358986,104,0.23920401842416986,0.6232721153490052,0.6327062556663643,0.3574018778953507,-3.5139,3.98,https://www.goodreads.com/search?q=Neal+Stephenson+Reamde,0.45812608254529363,Hard
"2011_Stevens,Chevy_NeverKnowing_MY.txt",FIC,English,Mystery,2011,Stevens,Chevy,NeverKnowing,0.17455157801748827,26,0.10934783063783955,0.43393362300677296,0.7102221214868539,0.36460586066868395,-3.136,3.87,https://www.goodreads.com/search?q=Chevy+Stevens+Never+Knowing,0.3520118280255629,Medium
"2011_Stevens,Taylor_TheInformationist_CT.txt",FIC,English,Unkown,2011,Stevens,Taylor,TheInformationist,0.15787076336984202,33,0.20066077978330873,0.5956854412279626,0.4666817769718946,0.5132880606849787,-3.0226,3.78,https://www.goodreads.com/search?q=Taylor+Stevens+The+Informationist,0.39111636604894395,Hard
"2011_Stross,Charles_Rule34_SF.txt",FIC,English,Science Fiction,2011,Stross,Charles,Rule34,0.16715597976493649,53,0.19398778780320267,0.6241026971616369,0.6497053490480508,0.2703966335674151,-2.965,2.0,https://www.goodreads.com/search?q=+Rule34,0.383752870272875,Medium
"2011_Tebow,Tim_ThroughMyEyes_ME.txt",NON,English,Memoir,2011,Tebow,Tim,ThroughMyEyes,0.1286168795765268,56,0.2947989406134909,0.546054069133881,0.7361740707162283,0.2717402335291082,-3.0328,3.93,https://www.goodreads.com/search?q=Tim+Tebow+Through+My+Eyes,0.4120950448175435,Hard
"2011_Thor,Brad_FullBlack_BS.txt",FIC,English,Unkown,2011,Brad,Thor,FullBlack,0.17076544027826662,52,0.15663099880339024,0.6147899947896539,0.5098594741613778,0.36068940971651464,-2.964,4.28,https://www.goodreads.com/search?q=Thor+Brad+Full+Black,0.361133619402353,Medium
"2011_Twain,Shania_FromthisMomenton_ME.txt",NON,English,Memoir,2011,Twain,Shania,FromthisMomenton,0.22658302104253367,68,0.32005615301643886,0.5659661308772397,0.6729374433363556,0.22537174123408227,-3.0344,3.85,https://www.goodreads.com/search?q=+Fromthis+Momenton,0.41153021109872057,Hard
"2011_Ursu,Anne_Breadcrumbs_MG.txt",FIC,English,Middle Grade,2011,Ursu,Anne,Breadcrumbs,0.0865787421409691,26,0.09339723208241342,0.5153830436503016,0.6331595648232092,0.29012182449439905,-2.9291,3.75,https://www.goodreads.com/search?q=Anne+Ursu+Breadcrumbs,0.32440993043240296,Easy
"2011_Valente,Catherynne_TheGirlWhoCircumnavigatedFairyland_MG.txt",FIC,English,Middle Grade,2011,Valente,Catherynne,TheGIrlWhoCircumnavigatedFairyland,0.13183157691325562,37,0.16219211840735745,0.5729923780161569,0.5771758839528558,0.2872202203218065,-2.9042,3.93,https://www.goodreads.com/search?q=+The+G+Irl+Who+Circumnavigated+Fairyland,0.3493184896716966,Easy
"2011_Vicary,Tim_BoldCounsel_MY.txt",FIC,English,Mystery,2011,Vicary,Tim,BoldCounsel,0.24756344161714874,55,0.1079815597417057,0.5352675841919823,0.5669764279238441,0.3802573708607473,-3.0908,4.1,https://www.goodreads.com/search?q=Tim+Vicary+Bold+Counsel,0.3536510886795413,Medium
"2011_Vinge,Vernor_ChildrenoftheSky_SF.txt",FIC,English,Science Fiction,2011,Vinge,Vernor,ChildrenoftheSky,0.3508561253856187,76,0.11965216968000933,0.6540234304390495,0.7267679057116955,0.28000194393185945,-3.2129,3.65,https://www.goodreads.com/search?q=+Childrenofthe+Sky,0.4031399194590855,Hard
"2011_Ward,Jesmyn_SalvagetheBones_PW.txt",FIC,English,Unkown,2011,Ward,Jesmyn,SalvagetheBones,0.12274788297894366,26,0.15193850743738765,0.47841563225263356,0.7231414324569356,0.1676112364978924,-2.9395,3.95,https://www.goodreads.com/search?q=+Salvagethe+Bones,0.331690000770603,Easy
"2011_Watts,DuncanJ_EverythingisObvious_NF.txt",NON,English,Mixed Genre,2011,Watts,DuncanJ,EverythingisObvious,0.10514641434950343,36,0.5452123156356374,0.8106854458359095,0.5754759746146871,0.11634575115099346,-2.7406,3.81,https://www.goodreads.com/search?q=+Everythingis+Obvious,0.4745797704459596,Hard
"2011_Weir,Andy_TheMartian_SF.txt",FIC,English,Science Fiction,2011,Weir,Andy,TheMartian,0.1635893082672519,42,0.0898144415094123,0.531488208479175,0.6356527651858568,0.19629852504170164,-2.9114,4.41,https://www.goodreads.com/search?q=Andy+Weir+The+Martian,0.3159911630208955,Easy
